rank,name,platform,year,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,genre_total_sales,myrank
532,Dragon Quest V: Tenkuu no Hanayome,SNES,1992,Role-Playing,Enix Corporation,0,0,2.78,0.01,2.79,6.86,8
546,Mario Paint,SNES,1992,Misc,Nintendo,1.43,0.54,0.71,0.07,2.75,4.94,9
565,Mortal Kombat,GEN,1992,Fighting,Arena Entertainment,1.95,0.63,0,0.09,2.67,15.25,10
630,Final Fantasy V,SNES,1992,Role-Playing,SquareSoft,0,0,2.43,0.02,2.45,6.86,11
745,Kirby's Pinball Land,GB,1992,Misc,Nintendo,0.87,0.17,1.1,0.05,2.19,4.94,12
767,SimCity 2000,PC,1992,Simulation,Maxis,1.2,0.84,0,0.1,2.14,2.14,13
829,NBA Jam,GEN,1992,Sports,Arena Entertainment,1.75,0.25,0,0.05,2.05,2.95,14
1078,Yoshi's Cookie,GB,1992,Puzzle,Nintendo,0.59,0.24,0.82,0.03,1.68,4.84,15
1101,Street Fighter II': Special Champion Edition,GEN,1992,Fighting,Sega,1,0.3,0.31,0.04,1.66,15.25,16
1610,Tetris 2 (All region sales),GB,1992,Puzzle,Nintendo,0.56,0.22,0.43,0.03,1.24,4.84,17
1659,The Magical Quest starring Mickey Mouse,SNES,1992,Platform,Capcom,0.66,0.17,0.35,0.03,1.21,13.42,18
2144,Romancing SaGa,SNES,1992,Role-Playing,SquareSoft,0,0,0.97,0,0.97,6.86,20
2612,Mega Man 5,NES,1992,Platform,Capcom,0.39,0.07,0.32,0.01,0.79,13.42,21
2635,The 7th Guest,PC,1992,Adventure,Virgin Interactive,0.01,0.77,0,0,0.78,12.24,22
3483,Dragon Ball Z: Chou Saiya Densetsu,SNES,1992,Role-Playing,Namco Bandai Games,0,0,0.58,0,0.58,6.86,23
3546,Super Bomberman,SNES,1992,Puzzle,Hudson Soft,0,0,0.57,0,0.57,4.84,24
4242,Super Batter Up,SNES,1992,Sports,Namco Bandai Games,0,0,0.46,0,0.46,2.95,25
4954,Fatal Fury,SNES,1992,Fighting,Takara,0,0,0.39,0,0.39,15.25,26
6090,Romance of the Three Kingdoms III: Dragon of Destiny,SNES,1992,Strategy,Tecmo Koei,0,0,0.29,0,0.29,0.36,27
6200,F1 ROC: Race of Champions,SNES,1992,Sports,Ocean,0,0,0.28,0,0.28,2.95,28
6228,F-1 Grand Prix,SNES,1992,Racing,Video System,0,0,0.28,0,0.28,9.04,29
7067,Tetris 2 (weekly jp sales),GB,1992,Puzzle,Nintendo,0,0,0.23,0,0.23,4.84,30
7187,Super Adventure Island,SNES,1992,Platform,Hudson Soft,0,0,0.22,0,0.22,13.42,31
8531,Otogirisou,SNES,1992,Adventure,ChunSoft,0,0,0.16,0,0.16,12.24,32
8619,Battle Soccer: Field no Hasha,SNES,1992,Sports,Banpresto,0,0,0.16,0,0.16,2.95,33
9444,Contra III: The Alien Wars,SNES,1992,Shooter,Konami Digital Entertainment,0,0,0.13,0,0.13,0.29,34
9563,Gunstar Heroes,GEN,1992,Shooter,Sega,0,0,0.13,0,0.13,0.29,35
9798,Ecco the Dolphin,GEN,1992,Adventure,Sega,0,0,0.12,0,0.12,12.24,36
11987,Teenage Mutant Ninja Turtles: Tournament Fighters,NES,1992,Fighting,Konami Digital Entertainment,0.04,0.01,0.02,0,0.07,15.25,37
12064,Dragon Slayer: The Legend of Heroes,SNES,1992,Role-Playing,Epoch,0,0,0.07,0,0.07,6.86,38
12528,Syndicate,PC,1992,Strategy,Electronic Arts,0,0.05,0,0.01,0.06,0.36,39
12702,Teenage Mutant Ninja Turtles: Tournament Fighters,SNES,1992,Fighting,Konami Digital Entertainment,0,0,0.06,0,0.06,15.25,40
13527,Sonic the Hedgehog 2 (8-bit),GG,1992,Platform,Sega,0,0,0.04,0,0.04,13.42,41
14602,Doom,PC,1992,Shooter,id Software,0.02,0,0,0,0.03,0.29,42
16076,Empire Deluxe,PC,1992,Strategy,New World Computing,0.01,0,0,0,0.01,0.36,43
58,Super Mario All-Stars,SNES,1993,Platform,Nintendo,5.99,2.15,2.12,0.29,10.55,18.67,1
473,Star Fox,SNES,1993,Shooter,Nintendo,1.61,0.51,0.8,0.07,2.99,3.08,2
851,Super Street Fighter II,SNES,1993,Fighting,Nintendo,0.52,0.16,1.29,0.03,2,8.75,3
889,Mortal Kombat II,SNES,1993,Fighting,Acclaim Entertainment,1.48,0.39,0,0.06,1.93,8.75,4
950,Secret of Mana,SNES,1993,Role-Playing,SquareSoft,0.25,0.07,1.49,0.02,1.83,5.59,5
1011,Disney's Aladdin,SNES,1993,Platform,Capcom,0.94,0.34,0.21,0.27,1.75,18.67,6
1012,Kirby's Adventure,NES,1993,Platform,Nintendo,0.79,0.14,0.8,0.02,1.75,18.67,7
1056,Super Puyo Puyo,SNES,1993,Puzzle,Banpresto,0,0,1.69,0.01,1.7,3.17,8
1263,Sonic CD,SCD,1993,Platform,Sega,1,0.36,0.09,0.05,1.5,18.67,9
1327,Dragon Ball Z,SNES,1993,Fighting,Namco Bandai Games,0,0,1.45,0,1.45,8.75,10
1676,Dragon Ball Z: La Legende Saien,SNES,1993,Fighting,Namco Bandai Games,0,0,1.2,0,1.2,8.75,11
1731,Romancing SaGa 2,SNES,1993,Role-Playing,SquareSoft,0,0,1.17,0,1.17,5.59,12
1753,Mega Man X,SNES,1993,Platform,Capcom,0.57,0.08,0.5,0.01,1.16,18.67,13
1779,Dragon Quest I & II,SNES,1993,Role-Playing,Enix Corporation,0,0,1.15,0,1.15,5.59,14
2035,Final Fight 2,SNES,1993,Action,Capcom,0.39,0.12,0.49,0.02,1.02,1.81,15
2113,Tetris 2,NES,1993,Puzzle,Nintendo,0.62,0.13,0.21,0.02,0.98,3.17,16
2594,Capcom's Soccer Shootout,SNES,1993,Sports,Nintendo,0,0,0.8,0,0.8,3.18,17
2653,Torneko no Daibouken: Fushigi no Dungeon,SNES,1993,Role-Playing,ChunSoft,0,0,0.78,0,0.78,5.59,18
2797,Dragon Ball Z: Ultime Menace,SNES,1993,Fighting,Namco Bandai Games,0,0,0.73,0,0.73,8.75,19
2958,J-League Soccer: Prime Goal,SNES,1993,Sports,Namco Bandai Games,0,0,0.69,0,0.69,3.18,20
3238,Nobunaga no Yabou: Haouden,SNES,1993,Strategy,Tecmo Koei,0.3,0,0.32,0,0.62,0.81,21
3593,Mega Man X2,SNES,1993,Platform,Laguna,0.09,0.02,0.45,0,0.56,18.67,22
3782,Virtual Soccer,SNES,1993,Sports,Hudson Soft,0,0,0.53,0,0.53,3.18,23
3784,Winning Post,SNES,1993,Sports,Tecmo Koei,0,0,0.53,0,0.53,3.18,24
3846,Mega Man 6,NES,1993,Platform,Capcom,0.28,0.07,0.16,0.01,0.52,18.67,25
4043,Mario & Wario,SNES,1993,Puzzle,Nintendo,0,0,0.49,0,0.49,3.17,26
4244,Crayon Shin-Chan: Arashi o Yobu Enji,SNES,1993,Platform,Namco Bandai Games,0,0,0.46,0,0.46,18.67,27
4365,Fatal Fury 2,SNES,1993,Fighting,Takara,0,0,0.45,0,0.45,8.75,28
5176,Yuu Yuu Hakusho,SNES,1993,Fighting,Namco Bandai Games,0,0,0.36,0,0.36,8.75,29
5206,Jurassic Park,NES,1993,Action,Ocean,0.25,0.1,0,0.01,0.36,1.81,30
5293,Stunt Race FX,SNES,1993,Racing,Nintendo,0,0,0.35,0,0.35,0.36,31
5668,Shin Momotarou Densetsu,SNES,1993,Role-Playing,Hudson Soft,0,0,0.32,0,0.32,5.59,32
5801,Ganbare Goemon 2: Kiteretsu Shougun Magginesu,SNES,1993,Platform,Konami Digital Entertainment,0,0,0.31,0,0.31,18.67,33
6308,Bishoujo Senshi Sailormoon R,SNES,1993,Fighting,Namco Bandai Games,0,0,0.27,0,0.27,8.75,34
7303,Sailor Moon,SNES,1993,Action,Namco Bandai Games,0,0,0.22,0,0.22,1.81,35
7771,Jissen Pachi-Slot Hisshouhou,SNES,1993,Misc,Sammy Corporation,0,0,0.19,0,0.19,0.3,36
7912,Shining Force II,GEN,1993,Strategy,Sega,0,0,0.19,0,0.19,0.81,37
7931,Thoroughbred Breeder,SNES,1993,Simulation,Hect,0,0,0.19,0,0.19,0.19,38
8069,Mega Man Soccer,SNES,1993,Sports,Capcom,0.04,0.01,0.13,0,0.18,3.18,39
8426,Super Power League,SNES,1993,Sports,Hudson Soft,0,0,0.17,0,0.17,3.18,40
9198,The King of Fighters '94 (CD),NG,1993,Fighting,SNK,0,0,0.14,0,0.14,8.75,42
9463,Illusion of Gaia,SNES,1993,Role-Playing,Nintendo,0,0,0.13,0,0.13,5.59,43
9931,Harukanaru Augusta 2: Masters,SNES,1993,Sports,T&E Soft,0,0,0.12,0,0.12,3.18,44
10261,Classic Road,SNES,1993,Sports,Victor Interactive,0,0,0.11,0,0.11,3.18,45
10333,Ranma 1/2: Akanekodan Teki Hihou,SNES,1993,Role-Playing,TOHO,0,0,0.11,0,0.11,5.59,46
11129,Lethal Enforcers,SNES,1993,Shooter,Konami Digital Entertainment,0,0,0.09,0,0.09,3.08,47
11953,Ecco: The Tides of Time,GEN,1993,Adventure,Sega,0,0,0.07,0,0.07,0.07,48
12067,Street Fighter II': Special Champion Edition (JP weekly sales),GEN,1993,Action,Capcom,0,0,0.07,0,0.07,1.81,49
12086,Samurai Shodown,NG,1993,Fighting,SNK,0,0,0.07,0,0.07,8.75,50
72,Donkey Kong Country,SNES,1994,Platform,Nintendo,4.36,1.71,3,0.23,9.3,28.74,1
185,Super Mario Land 3: Wario Land,GB,1994,Platform,Nintendo,2.49,0.98,1.57,0.15,5.19,28.74,2
306,Donkey Kong Land,GB,1994,Platform,Nintendo,1.97,0.76,1.07,0.11,3.91,28.74,3
354,Doom II: Hell on Earth,PC,1994,Shooter,Virgin Interactive,2.05,1.4,0,0.16,3.61,8.3,4
390,Final Fantasy III,SNES,1994,Role-Playing,SquareSoft,0.86,0,2.55,0.02,3.42,7.11,5
456,Donkey Kong,GB,1994,Platform,Nintendo,1.57,0.62,0.55,0.34,3.07,28.74,6
522,Myst,PC,1994,Adventure,Red Orb,0.02,2.79,0,0,2.81,3.74,7
655,Monopoly,PC,1994,Misc,Hasbro Interactive,1.49,0.81,0,0.1,2.39,2.86,8
808,Warcraft: Orcs & Humans,PC,1994,Strategy,Activision,0.89,1.08,0,0.11,2.08,3.56,9
876,Star Wars: Dark Forces,PC,1994,Shooter,LucasArts,1.09,0.77,0,0.09,1.95,8.3,10
954,Sonic & Knuckles,GEN,1994,Platform,Sega,1.24,0.43,0.03,0.12,1.82,28.74,11
970,Disney's The Lion King,SNES,1994,Platform,Virgin Interactive,1.26,0.39,0.08,0.06,1.79,28.74,12
993,Sonic the Hedgehog 3,GEN,1994,Platform,Sega,1.02,0.47,0.2,0.07,1.76,28.74,13
1223,Mortal Kombat 3,SNES,1994,Fighting,Acclaim Entertainment,1.19,0.29,0,0.05,1.53,8.47,14
1362,Super Metroid,SNES,1994,Action,Nintendo,0.57,0.12,0.71,0.02,1.42,1.55,15
1395,NBA Jam,SNES,1994,Sports,Acclaim Entertainment,1.19,0.16,0,0.03,1.39,8.39,17
1569,Battle Arena Toshinden,PS,1994,Fighting,Sony Computer Entertainment,0.39,0.26,0.53,0.08,1.27,8.47,19
1843,NBA Jam Tournament Edition,GEN,1994,Sports,Acclaim Entertainment,0.95,0.14,0,0.03,1.11,8.39,20
1925,Virtua Fighter,SAT,1994,Fighting,Sega,0.17,0.12,0.77,0.02,1.07,8.47,21
2291,Super Momotarou Dentetsu III,SNES,1994,Simulation,Hudson Soft,0,0,0.91,0,0.91,2.73,22
2381,Derby Stallion II,SNES,1994,Sports,ASCII Entertainment,0,0,0.87,0,0.87,8.39,23
2536,Kamaitachi no Yoru,SNES,1994,Adventure,ChunSoft,0,0,0.81,0,0.81,3.74,24
2539,Super Bomberman 2,SNES,1994,Puzzle,Hudson Soft,0,0,0.81,0,0.81,1.53,25
2552,EarthBound,SNES,1994,Role-Playing,Nintendo,0,0,0.81,0,0.81,7.11,26
2603,Ridge Racer,PS,1994,Racing,Sony Computer Entertainment,0,0,0.74,0.05,0.79,2.19,27
2636,Doom,PS,1994,Shooter,Infogrames,0.43,0.3,0,0.05,0.78,8.3,28
2908,Super Bomberman 3,SNES,1994,Puzzle,Hudson Soft,0,0,0.7,0,0.7,1.53,29
2940,Fire Emblem: Monsh? no Nazo,SNES,1994,Role-Playing,Nintendo,0,0,0.7,0,0.7,7.11,30
3437,Kirby's Dream Course,SNES,1994,Sports,Nintendo,0,0,0.59,0,0.59,8.39,31
3507,Theme Park,PS,1994,Simulation,Electronic Arts,0.24,0.16,0.13,0.04,0.57,2.73,32
3611,Fatal Fury Special,SNES,1994,Fighting,Takara,0,0,0.56,0,0.56,8.47,33
3638,Daytona USA,SAT,1994,Racing,Sega,0,0,0.55,0,0.55,2.19,34
3783,Romance of the Three Kingdoms IV: Wall of Fire,SNES,1994,Strategy,Tecmo Koei,0,0,0.53,0,0.53,3.56,35
3814,J-League Soccer: Prime Goal 2,SNES,1994,Sports,Namco Bandai Games,0,0,0.53,0,0.53,8.39,36
4295,Space Invaders,SNES,1994,Shooter,Taito,0,0,0.46,0,0.46,8.3,37
4390,NHL FaceOff,PS,1994,Sports,Sony Computer Entertainment,0.25,0.17,0,0.03,0.45,8.39,38
4524,Wonder Project J: Kikai no Shonen Pino,SNES,1994,Simulation,Enix Corporation,0,0,0.43,0,0.43,2.73,39
4769,Jikkyou Powerful Pro Yakuu '94,SNES,1994,Sports,Konami Digital Entertainment,0,0,0.41,0,0.41,8.39,40
4817,Samurai Shodown,SNES,1994,Fighting,Takara,0,0,0.4,0,0.4,8.47,41
4962,Super Famista 3,SNES,1994,Sports,Namco Bandai Games,0,0,0.39,0,0.39,8.39,42
5016,ESPN Extreme Games,PS,1994,Sports,Sony Computer Entertainment,0.11,0.08,0.17,0.03,0.38,8.39,43
5103,Kileak: The DNA Imperative,PS,1994,Shooter,Sony Computer Entertainment,0.08,0.06,0.21,0.02,0.37,8.3,44
5117,Super Formation Soccer 94,SNES,1994,Sports,Human Entertainment,0,0,0.37,0,0.37,8.39,45
5144,Super Robot Taisen EX,SNES,1994,Strategy,Banpresto,0,0,0.37,0,0.37,3.56,46
5149,Shin Megami Tensei II,SNES,1994,Role-Playing,Atlus,0,0,0.37,0,0.37,7.11,47
5168,Zero4 Champ RR,SNES,1994,Sports,Media Rings,0,0,0.36,0,0.36,8.39,48
5175,Super Fire ProWrestling Special,SNES,1994,Fighting,Human Entertainment,0,0,0.36,0,0.36,8.47,49
5219,Breath of Fire II,SNES,1994,Role-Playing,Laguna,0,0,0.36,0,0.36,7.11,50
188,Donkey Kong Country 2: Diddy's Kong Quest,SNES,1995,Platform,Nintendo,2.1,0.74,2.2,0.11,5.15,16.69,1
268,Warcraft II: Tides of Darkness,PC,1995,Strategy,Activision,1.7,2.27,0,0.23,4.21,6.51,2
283,Super Mario World 2: Yoshi's Island,SNES,1995,Platform,Nintendo,1.65,0.61,1.76,0.09,4.12,16.69,3
318,Namco Museum Vol.1,PS,1995,Misc,Sony Computer Entertainment,2.12,1.44,0.22,0.06,3.84,6.4,4
416,Tekken,PS,1995,Fighting,Sony Computer Entertainment,0.95,1.3,0.77,0.22,3.24,14.85,5
423,Killer Instinct,SNES,1995,Fighting,Nintendo,2.26,0.72,0.12,0.1,3.2,14.85,6
427,Dragon Quest VI: Maboroshi no Daichi,SNES,1995,Role-Playing,Enix Corporation,0,0,3.19,0,3.19,14.26,7
463,Rayman,PS,1995,Platform,Ubisoft,1.54,1.33,0,0.16,3.03,16.69,8
672,Kirby's Dream Land 2,GB,1995,Platform,Nintendo,0.69,0.14,1.48,0.05,2.36,16.69,9
690,Chrono Trigger,SNES,1995,Role-Playing,SquareSoft,0.28,0,2.02,0.01,2.31,14.26,10
890,Virtua Fighter 2,SAT,1995,Fighting,Sega,0.34,0.26,1.3,0.03,1.93,14.85,11
952,Air Combat,PS,1995,Simulation,Sony Computer Entertainment,0.92,0.33,0.52,0.05,1.83,4.18,12
1190,Twisted Metal,PS,1995,Action,Sony Computer Entertainment,1.32,0.19,0,0.05,1.56,3.57,13
